"symbol","AD-3d","AD-5d","AD-7d","MSC-0d","OB-3d","OB-5d","OB-7d"
"SCYGR4",0.0926234575564573,0.0534327463180904,0.092321836741006,0.0798170257768025,0.0351236821834804,0.0719234554332658,0.0696606933705952
"SCYGR5",0.136196119865218,0.160899729462689,0.134410899709417,0.167188818424804,0.0877610138988738,0.0877516169453042,0.199011335458081
"SLC19A3",0.175876876917262,0.163918882639427,0.125020710172623,0.102246363949975,0.0956364364544535,0.11024395923437,0.176773010976083
"SCYGR6",0.164125234102356,0.158344360024628,0.123292884682734,0.100048404734288,0.092148379750341,0.106124986293172,0.162491772769539
"SCYGR7",0.09916413783002,0.0961096652105867,0.0800510068679514,0.0838525111139088,0.0468058391581377,0.0508628100320209,0.0999197073897145
"SCYGR8",0.091731064056078,0.0411465602191727,0.0742551942804535,0.0516252550670024,0.0264974721374204,0.0572113368555341,0.0701000381716477
"CCL20",0.0853561131922698,0.0450735837027209,0.0969677417427963,0.0874680133632656,0.0503429869297244,0.067544224245588,0.0639711663857952
"DAW1",0.174819335887401,0.202499823688495,0.290071980786203,0.171088074006498,0.270566296646534,0.266244791404347,0.183514431646185
"SPHKAP",0.0598230582908987,0.0275102691945913,0.0513431987961242,0.0243429919792523,0.0140225021043829,0.0372771590780114,0.0527080310934609
"PID1",0.215319376796746,0.320132975933834,0.279375764097944,0.218547522151521,0.273256541117743,0.261434658321665,0.241250827811244
"DNER",0.11041068428085,0.0936509028123378,0.0953522877152412,0.112445218379856,0.0760638893620516,0.075980569123818,0.10038559666495
"TRIP12",0.405814576619884,0.476165366046944,0.390369357428966,0.372950477978658,0.405574885067155,0.406630919057495,0.448155609842087
"FBXO36",0.403648147178968,0.47775975165731,0.392676351971725,0.378114157654685,0.409061792668812,0.40738194353508,0.450988617398125
"SLC16A14",0.175162743494932,0.12605156734756,0.183147582139682,0.191100965827904,0.133066625028927,0.142752633454199,0.149576914161017
"SP110",0.136477036214101,0.144441990746418,0.178125530405051,0.0995010732156337,0.195225734820673,0.186103323502608,0.149990586336662
"SP140",0.0647497554327859,0.031602440947068,0.0653013676414471,0.0596328773083053,0.021274411791514,0.042590988613434,0.0523128102517109
"SP140L",0.141350485883805,0.119952706680928,0.14286283851969,0.115704348105524,0.118127806841172,0.157977216563206,0.133628990701143
"SP100",0.320354324259514,0.432295924323265,0.404650020928222,0.340209965458596,0.392183184588805,0.398619477074338,0.434703444140464
"CAB39",0.268148652562625,0.289265442110546,0.303353475590214,0.328863871703837,0.333456030921947,0.336764886884776,0.291015359986068
"ITM2C",0.167071244563732,0.120023629112064,0.149123967428066,0.126299924250586,0.113989367653436,0.142816724747462,0.114738596076702
"GPR55",0.102770282029013,0.0808369342591494,0.110215265218783,0.0921466212474942,0.048379118621753,0.0749366730966692,0.081653140920509
"SPATA3",0.138594659862981,0.11018581363466,0.139591177274452,0.125619401783596,0.091586124082012,0.115269792629343,0.121152241417936
"C2orf72",0.121938553096667,0.0594683574303245,0.0954004376111454,0.0753099272068477,0.0417398019369761,0.0870537916898765,0.0856597347721021
"PSMD1",0.400857266737207,0.442355170460716,0.325756861567783,0.403994820925727,0.404863652855959,0.352977905106017,0.426061474877588
"HTR2B",0.0983438882634187,0.0952750343071409,0.137064855527401,0.109991501955399,0.0636449846858478,0.0761141462579526,0.115420847081008
"ARMC9",0.292034879074883,0.352450645776176,0.455606271247968,0.407797442344399,0.451845650668588,0.477610284203737,0.286225293124085
"B3GNT7",0.144848199368586,0.116481555771534,0.1429616770784,0.156418102205926,0.157155189656096,0.162163031534477,0.100709934740667
"NCL",0.189223389135893,0.158071240108679,0.170027956328665,0.145007182455805,0.147376886726151,0.166289077621528,0.197349037663282
"NMUR1",0.185198438133896,0.137389527669078,0.150114347263261,0.140435506749647,0.118019763781041,0.144591829127356,0.171990446619618
"TEX44",0.23109653925913,0.184913457193446,0.165708897163737,0.233090677622683,0.142828678511904,0.149037308398323,0.207323879825413
"PTMA",1.12311192940719,1.52938803703179,0.867363762628533,0.873488491081226,1.06265294283679,1.04292614124566,1.31994044813289
"PDE6D",0.520258689151738,0.657259312550982,0.554215275834505,0.555412802597016,0.607603559415155,0.561099655284635,0.555399042531902
"COPS7B",0.507224730103954,0.641567573319136,0.540679174090647,0.546831623010231,0.593551288258899,0.554425260642049,0.548785851434446
"NPPC",0.173299658044461,0.185156646687608,0.193939686727408,0.200585571653525,0.169183565233673,0.149672275023517,0.165661714676331
"DIS3L2",0.16064772535237,0.130769873509728,0.170371155232124,0.147302566571667,0.165284198478978,0.173578533500971,0.130330317824333
"ALPP",0.100811245993288,0.0736682447721516,0.104995472509049,0.102481724821496,0.0720064101886207,0.0838191856848905,0.0745422855427544
"ALPG",0.0985641455441058,0.0594975777715601,0.0870331448612948,0.071757369237499,0.0426585172514077,0.0580989200839893,0.0610990773343388
"ALPI",0.1118949569534,0.0633465343102366,0.106243812057194,0.0885912793024437,0.0626130914566813,0.0886937905336467,0.100282770993778
